id,name,symbol,slug,is_active,rank,status,platform,token_address
1981,Billionaire Token,XBL,billionaire-token,1,1470,active,1027,
1982,Kyber Network,KNC,kyber-network,1,41,active,1027,0xdd974d5c2e2928dea5f71b9825b8b646686bd200
1983,VIBE,VIBE,vibe,1,659,active,1027,0xe8ff5c9c75deb346acac493c463c8950be03dfba
1984,Substratum,SUB,substratum,1,1058,active,1027,0x8D75959f1E61EC2571aa72798237101F084DE63a
1985,Chronologic,DAY,chronologic,1,1555,active,1027,0xE814aeE960a85208C3dB542C53E7D4a6C8D5f60F
1986,CHIPS,CHIPS,chips,0,null,inactive,,
1987,CryptoInsight,TKR,trackr,0,null,inactive,1027,0xb45a50545beeab73f38f31e5973768c421805e5e
1988,Lampix,PIX,lampix,0,null,untracked,1027,0x8eFFd494eB698cc399AF6231fCcd39E08fd20B15
1989,COS,COS,cos,0,null,untracked,1027,0x7d3cb11f8c13730c24d01826d8f2005f0e1b348f
1990,BitDice,CSNO,bitdice,0,null,untracked,1027,0x29d75277ac7f0335b2165d0895e8725cbf658d73
1991,Rivetz,RVT,rivetz,1,1216,active,1027,0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244
1992,Gokucoin,GOKU,gokucoin,0,null,inactive,,
1993,Kin,KIN,kin,1,335,active,,
1994,Interzone,ITZ,interzone,0,null,untracked,,
1995,Target Coin,TGT,target-coin,0,null,untracked,1027,0xac3da587eac229c9896d919abc235ca4fd7f72c1
1996,SALT,SALT,salt,1,541,active,1027,0x4156d3342d5c385a87d264f90653733592000581
1997,India Coin,INDIA,india-coin,0,null,inactive,,
1998,Ormeus Coin,ORMEUS,ormeus-coin,1,1160,active,1027,0xc96df921009b790dffca412375251ed1a2b75c60
1999,Kolion,KLN,kolion,0,null,untracked,1274,EYz8Zvs62D4d7F5ZgXHCWuzuFaZg63FYnfVQrTWQoLSK
2000,Musiconomi,MCI,musiconomi,0,null,inactive,1027,0x138a8752093f4f9a79aaedf48d4b9248fab93c9c
2001,ColossusXT,COLX,colossusxt,1,809,active,,
2002,TrezarCoin,TZC,trezarcoin,1,1364,active,,
2003,Smart Investment Fund Token,SIFT,smart-investment-fund-token,0,null,inactive,1027,0x8a187d5285d316bcbc9adafc08b51d70a0d8e000
2004,HODL Bucks,HDLB,hodl-bucks,0,null,inactive,1027,0xad6714bd97cbbd29788f8838bc865ee71b843eb8
2005,Obsidian,ODN,obsidian,0,null,untracked,,
2006,Cobinhood,COB,cobinhood,1,1344,active,1027,0xb2f7eb1f2c37645be61d73953035360e768d81e6
2007,Regalcoin,REC,regalcoin,1,1822,active,,
2008,MSD,MSD,msd,1,2952,active,,
2009,Bismuth,BIS,bismuth,1,947,active,,
2010,Cardano,ADA,cardano,1,9,active,,
2011,Tezos,XTZ,tezos,1,13,active,,
2012,Voise,VOISE,voisecom,1,1575,active,1027,0x83eea00d838f92dec4d1475697b9f4d3537b56e3
2013,Infinity Economics,XIN,infinity-economics,1,2812,active,,
2014,eBTC [OLD],EBTC,ebtc,0,null,inactive,1027,0x2fd41f516fac94ed08e156f489f56ca3a80b04d0
2015,ATMChain,ATM,attention-token-of-media,1,1310,active,1027,0x9b11efcaaa1890f6ee52c6bb7cf8153ac5d74139
2016,Macro,MCR,macro1,0,null,inactive,1027,0x7e9e99f059bb84298332b63be6f882a73120b9fb
2017,KickToken,KICK,kick-token,1,961,active,1027,0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e
2018,EncryptoTel [ETH],ETT,encryptotel-eth,1,2824,active,1027,0xe0c72452740414d861606a44ccd5ea7f96488278
2019,Viberate,VIB,viberate,1,692,active,1027,0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724
2020,CybCSec,XCS,cybcsec,0,null,inactive,,
2021,RChain,REV,rchain,1,410,active,,
2022,Internxt,INXT,internxt,1,1121,active,1027,0xa8006c4ca56f24d6836727d106349320db7fef82
2023,Prospectors Gold,PGL,prospectors-gold,0,null,inactive,1027,0x089a6d83282fb8988a656189f1e7a73fa6c1cac2
2024,WhaleCoin,WHL,whalecoin,0,null,inactive,,
2025,FLiK,FLIK,flik,0,null,inactive,1027,0x17fd666fa0784885fa1afec8ac624d9b7e72b752
2026,EthBet,EBET,ethbet,0,null,inactive,1027,0x7D5Edcd23dAa3fB94317D32aE253eE1Af08Ba14d
2027,Cryptonex,CNX,cryptonex,1,225,active,,
2028,Sand Coin,SND,sand-coin,0,null,inactive,1027,0xf333b2ace992ac2bbd8798bf57bc65a06184afba
2029,Wild Crypto,WILD,wild-crypto,0,null,inactive,1027,0xd3c00772b24d997a812249ca637a921e81357701
2030,REAL,REAL,real,1,964,active,1027,0x9214ec02cb71cba0ada6896b8da260736a67ab10
2031,Hubii Network,HBT,hubii-network,1,926,active,1027,0xdd6c68bb32462e01705011a4e2ad1a60740f217f
2032,Crystal Clear ,CCT,crystal-clear,1,2043,active,1027,0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22
2033,BridgeCoin,BCO,bridgecoin,0,null,untracked,,
2034,Everex,EVX,everex,1,503,active,1027,0xf3db5fa2c66b7af3eb0c0b782510816cbe4813b8
2036,PayPie,PPP,paypie,1,1074,active,1027,0xc42209accc14029c1012fb5680d95fbd6036e2a0
2037,AirToken,AIR,airtoken,0,null,untracked,1027,0x27dce1ec4d3f72c3e457cc50354f1f975ddef488
2038,PoSToken,POS,postoken,0,null,inactive,1027,0xee609fe292128cad03b786dbb9bc2634ccdbe7fc
2039,Senderon,SDRN,senderon,0,null,inactive,1027,0x73b534fb6f07381a29a60b01eed5ae57d4ee24d7
2040,ALIS,ALIS,alis,0,null,untracked,1027,0xea610b1153477720748dc13ed378003941d84fab
2041,BitcoinZ,BTCZ,bitcoinz,1,1182,active,,
2042,HelloGold,HGT,hellogold,1,1451,active,1027,0xba2184520a1cc49a6159c57e61e1844e085615b6
2043,Cindicator,CND,cindicator,1,331,active,1027,0xd4c435f5b09f855c3317c8524cb1f586e42795fa
2044,Enigma,ENG,enigma,1,172,active,1027,0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4
2045,Coimatic 3.0,CTIC3,coimatic-3,0,null,untracked,1027,0x430fee8ea3df2a9a34fa6621dac5a9d5ccac355a
2046,Bastonet,BSN,bastonet,0,null,untracked,,
2047,Zeusshield,ZSC,zeusshield,1,1431,active,1027,0x7a41e0517a5eca4fdbc7fbeba4d4c47b9ff6dc63
2048,Ethereum Cash,ECASH,ethereumcash,1,1735,active,1027,0x5d21ef5f25a985380b65c8e943a0082feda0db84
2049,CORION,COR,corion,0,null,inactive,1321,0x96d1e6b85d6799678d6e8bf81d3dc0c2f583268f
2050,Swisscoin,SIC,swisscoin,0,null,untracked,,
2051,Authorship,ATS,authorship,1,1776,active,1027,0x2daee1aa61d60a252dc80564499a69802853583a
2052,EtherDoge,EDOGE,etherdoge,0,null,inactive,1027,0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5
2053,Royal Kingdom Coin,RKC,royal-kingdom-coin,0,null,inactive,1027,0x6ccb56947ea1d6efdc81acfbacd8263ddfa9b202
2054,Akuya Coin,AKY,akuya-coin,0,null,inactive,,
2055,ExchangeN,EXN,exchangen,0,null,inactive,1027,0x0766e79a6fd74469733e8330b3b461c0320ff059
2056,PiplCoin,PIPL,piplcoin,1,1806,active,1027,0xe64509f0bf07ce2d29a7ef19a8a9bc065477c1b4
2058,AirSwap,AST,airswap,1,296,active,1027,0x27054b13b1b798b345b591a4d22e6562d47ea75a
2059,BitSoar,BSR,bitsoar,0,null,inactive,,
2060,Change,CAG,change,1,806,active,1027,0x7d4b8cce0591c9044a22ee543533b72e976e36c3
2061,Blockmason Credit Protocol,BCPT,blockmason,1,763,active,1839,BCPT-95A
2062,Aion,AION,aion,1,148,active,,
2063,Tracto,TRCT,tracto,0,null,untracked,1027,0x30cecb5461a449a90081f5a5f55db4e048397bab
2064,Maecenas,ART,maecenas,1,1262,active,1027,0xfec0cf7fe078a500abf15f1284958f22049c2c7e
2065,XGOX,XGOX,xgox,1,1790,active,,
2066,Everus,EVR,everus,1,388,active,1027,0x3137619705b5fc22a3048989f983905e456b59ab
2067,Dutch Coin,DUTCH,dutch-coin,0,null,untracked,,
2068,Swapcoin,SWP,swapcoin,0,null,inactive,1027,0x4b35e0ab998ebe8414871c13cf778f9d0bbdf609
2069,Open Trading Network,OTN,open-trading-network,1,2023,active,1027,0x881ef48211982d01e2cb7092c915e647cd40d85c
2070,DomRaider,DRT,domraider,1,1026,active,1027,0x9af4f26941677c706cfecf6d3379ff01bb85d5ab
2071,Request,REQ,request,1,182,active,1027,0x8f8221afbb33998d8584a2b05749ba73c37a938a
2072,SegWit2x,B2X,segwit2x,0,null,inactive,,
2073,BitcoinCashScrypt,BCCS,bitcoincashscrypt,0,null,inactive,,
2074,Ethereum Gold,ETG,ethereum-gold,1,1308,active,1027,0x28c8d01ff633ea9cd8fc6a451d7457889e698de6
2075,eUSD,EUSD,eusd,0,null,untracked,1027,0x87611ca3403a3878dfef0da2a786e209abfc1eff
2076,Blue Protocol,BLUE,ethereum-blue,1,1130,active,1027,0x539efe69bcdd21a83efd9122571a64cc25e0282b
2077,Runners,RUNNERS,runners,0,null,untracked,,
2078,LIFE,LIFE,life,1,1516,active,1027,0xff18dbc487b4c2e3222d115952babfda8ba52f5f
2079,Hedge,HDG,hedge,0,null,inactive,1027,0xffe8196bc259e8dedc544d935786aa4709ec3e64
2080,Modum,MOD,modum,0,null,inactive,1027,0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e
2081,Ambrosus,AMB,amber,1,728,active,,
2082,ICOS,ICOS,icos,0,null,inactive,1027,0x014b50466590340d41307cc54dcee990c8d58aa8
2083,Bitcoin Gold,BTG,bitcoin-gold,1,65,active,,
2084,BigBoobsCoin,BBC,bigboobscoin,0,null,inactive,,
2085,10M Token,10MT,10mtoken,0,null,inactive,1027,0xe701cd3329057aea9d54300ddd05e41b8d74727a
2086,LiteCoin Gold,LTG,litecoin-gold,0,null,inactive,1027,0x0879e0c9822b75f31f0b0ed2a30be9f484a57c2f
2087,KuCoin Shares,KCS,kucoin-shares,1,116,active,1027,0x039b5649a59967e3e936d7471f9c3700100ee1ab
2088,EXRNchain,EXRN,exrnchain,1,1011,active,1027,0xe469c4473af82217b30cf17b10bcdb6c8c796e75
2089,ClearPoll,POLL,clearpoll,1,1971,active,1027,0x705EE96c1c160842C92c1aeCfCFfccc9C412e3D9
2090,LATOKEN,LA,latoken,1,426,active,1027,0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf
2091,Exchange Union,XUC,exchange-union,1,2223,active,1027,0xc324a2f6b05880503444451b8b27e6f9e63287cb
2092,NULS,NULS,nuls,1,168,active,,
2093,Bitcoin Red,BTCRED,bitcoin-red,1,1570,active,1027,0x6aac8cb9861e42bf8259f5abdc6ae3ae89909e11
2094,Paragon,PRG,paragon,1,1722,active,1027,0x7728dFEF5aBd468669EB7f9b48A7f70a501eD29D
2095,BOScoin,BOS,boscoin,1,996,active,,
2096,Ripio Credit Network,RCN,ripio-credit-network,1,190,active,1027,0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6
2097,Xios,XIOS,xios,0,null,inactive,,
2098,Mercury Protocol,GMT,mercury-protocol,0,null,inactive,1027,0xb3bd49e28f8f832b8d1e246106991e546c323502
2099,ICON,ICX,icon,1,49,active,,
2100,JavaScript Token,JS,javascript-token,1,2013,active,1027,0x5046e860ff274fb8c66106b0ffb8155849fb0787
2101,Ethereum Lite,ELITE,ethereum-lite,1,2920,active,1027,0x0a76aad21948ea1ef447d26dee91a54370e151e0
2102,Bitcoin Silver,BTCS,bitcoin-silver,0,null,inactive,1027,0xd96b9fd7586d9ea24c950d24399be4fb65372fdd
2103,Intelligent Trading Foundation,ITT,intelligent-trading-foundation,1,1926,active,1027,0x0aef06dcccc531e581f0440059e6ffcc206039ee
2104,iEthereum,IETH,iethereum,1,1002,active,1027,0x859a9c0b44cb7066d956a958b0b82e54c9e44b4b
2105,Pirl,PIRL,pirl,1,1198,active,,
2106,Xenon,XNN,xenon,0,null,inactive,1027,0xab95e915c123fded5bdfb6325e35ef5515f1ea69
2107,LUXCoin,LUX,luxcoin,1,1190,active,,
2108,eREAL,EREAL,ereal,0,null,inactive,1027,0x15f173b7aca7cd4a01d6f8360e65fb4491d270c1
2109,Network Token,NTWK,network-token,0,null,inactive,1027,0x2233799ee2683d75dfefacbcd2a26c78d34b470d
2110,Dovu,DOV,dovu,1,1188,active,1027,0xac3211a5025414af2866ff09c23fc18bc97e79b1
2111,Cash Poker Pro,CASH,cash-poker-pro,0,null,inactive,1027,0xa8f93faee440644f89059a2c88bdc9bf3be5e2ea
2112,Red Pulse Phoenix,PHX,red-pulse,1,735,active,1376,1578103c13e39df15d0d29826d957e85d770d8c9
2113,BT1 [CST],BT1,bt1-cst,0,null,inactive,,
2114,BT2 [CST],BT2,bt2-cst,0,null,inactive,,
2115,PlayerCoin,PEC,playercoin,0,null,untracked,1027,0x4da2a6d0b300d0fb66d5064fd34479404ca50274
2116,Natcoin,NTC,natcoin,0,null,inactive,1027,0x8d5a69dc82a47594881256f2eef81770274fa30f
2117,Roofs,ROOFS,roofs,0,null,inactive,,
2118,FAPcoin,FAP,fapcoin,0,null,inactive,1027,0x6467882316dc6e206feef05fba6deaa69277f155
2119,BTCMoon,BTCM,btcmoon,1,2900,active,1027,0xa9aad2dc3a8315caeee5f458b1d8edc31d8467bd
2120,Etherparty,FUEL,etherparty,1,1059,active,1027,0xea38eaa3c86c8f9b751533ba2e562deb9acded40
2121,Gimli,GIM,gimli,0,null,inactive,1027,0xae4f56f072c34c0a65b3ae3e4db797d831439d93
2122,Ellaism,ELLA,ellaism,1,1654,active,,
2123,Vulcano [OLD],VULC,vulcano-old,0,null,inactive,,
2124,Qvolta,QVT,qvolta,0,null,inactive,1027,0x1183f92a5624d68e85ffb9170f16bf0443b4c242
2125,Russian Miner Coin,RMC,russian-mining-coin,0,null,inactive,,
2126,FlypMe,FYP,flypme,1,1473,active,1027,0x8f0921f30555624143d427b340b1156914882c10
2127,eBitcoin,EBTC,ebtcnew,1,884,active,1027,0xeb7c20027172e5d143fb030d50f91cece2d1485d
2128,ETHGAS,EGAS,ethgas,0,null,inactive,1027,0xb53A96bcBdD9CF78dfF20BAB6C2be7bAec8f00f8
2129,Bitbase,BTBc,bitbase,0,null,inactive,,
2130,Enjin Coin,ENJ,enjin-coin,1,69,active,1027,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c
2131,iBTC,IBTC,ibtc,1,1979,active,1027,0xb7c4a82936194fee52a4e3d4cec3415f74507532
2132,Power Ledger,POWR,power-ledger,1,160,active,1027,0x595832f8fc6bf59c85c527fec3740a1b7a361269
2133,eGold,EGOLD,egold,0,null,inactive,1027,0x6025f65f6b2f93d8ed1efedc752acfd4bdbcec3e
2134,Grid+,GRID,grid,1,585,active,1027,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd
2135,Revain,REV,revain,1,372,active,1027,0x2ef52Ed7De8c5ce03a4eF0efbe9B7450F2D7Edc9
2136,ATLANT,ATL,atlant,1,997,active,1027,0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05
2137,Electroneum,ETN,electroneum,1,142,active,,
2138,High Gain,HIGH,high-gain,0,null,inactive,,
2139,MinexCoin,MNX,minexcoin,0,null,untracked,,
2140,SONO,SONO,altcommunity-coin,1,2106,active,,
2141,eBIT,EBIT,ebit,0,null,inactive,1027,0xdb45faeca61c70e271bffeaf66162fa68a1c4def
2142,FORCE,FOR,force,0,null,untracked,,
2143,Streamr,DATA,streamr,1,157,active,1027,0x0cf0ee63788a0849fe5297f3407f701e122cc023
2144,SHIELD,XSH,shield-xsh,1,1162,active,,
2145,Rupaya [OLD],RUPX,rupaya-old,0,null,inactive,,
2146,Pure,PURE,pure,0,null,inactive,,
2147,ELTCOIN,ELTCOIN,eltcoin,1,1829,active,1027,0x44197a4c44d6a059297caf6be4f7e172bd56caaf
2148,Desire,DSR,desire,1,1989,active,,
2149,Unikoin Gold,UKG,unikoin-gold,1,943,active,1027,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b
2150,Credence Coin,CRDNC,credence-coin,0,null,inactive,,
2151,Autonio,NIO,autonio,1,1640,active,1027,0x5554e04e76533e1d14c52f05beef6c9d329e1e30
2152,CarTaxi Token,CTX,cartaxi-token,0,null,inactive,1027,0x662aBcAd0b7f345AB7FfB1b1fbb9Df7894f18e66
2153,Aeron,ARN,aeron,1,903,active,1839,ARN-71B
2154,Yellow Token,YEL,yellow-token,0,null,inactive,1027,0x8633e144f2d9b9b8bDD12ddB58e4bEF1E163a0cE
2155,Confido,CFD,confido,0,null,inactive,1027,0x14839bf22810F09fb163AF69BD21Bd5476F445Cd
2156,Rasputin Online Coin,ROC,rasputin-online-coin,0,null,inactive,1027,0x1bcbc54166f6ba149934870b60506199b6c9db6d
2157,StarCash Network,STARS,starcash-network,0,null,inactive,,
2158,Phore,PHR,phore,1,620,active,,
2159,Farad,FRD,farad,0,null,inactive,1027,0x0abefb7611cb3a01ea3fad85f33c3c934f8e2cf4
2160,Innova,INN,innova,0,null,untracked,,
2161,Raiden Network Token,RDN,raiden-network-token,1,334,active,1027,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6
2162,Delphy,DPY,delphy,1,1165,active,1027,0x6c2adc2073994fb2ccc5032cc2906fa221e9b391
2163,Zephyr,ZEPH,zephyr,0,null,untracked,463,ZEPH
2164,DCORP,DRP,dcorp,0,null,inactive,1027,0x621d78f2ef2fd937bfca696cabaf9a779f59b3ed
2165,ERC20,ERC20,erc20,1,231,active,1027,0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea
2166,Ties.DB,TIE,tiesdb,1,1477,active,1027,0x999967e2ec8a74b7c8e9db19e039d920b31d39d0
2167,Blockpool,BPL,blockpool,0,null,inactive,,
2168,Grimcoin,GRIM,grimcoin,0,null,untracked,,
2169,Zlancer,ZCG,zcash-gold,0,null,inactive,1027,0x180e5087935a94fd5bbab00fd2249c5be0473381
2170,Oxycoin [OLD],OXY[OLD],oxycoin-old,0,null,inactive,,
2171,Abjcoin Commerce,ABJC,abjcoin,0,null,inactive,,
2172,Emphy,EPY,emphy,1,1631,active,1027,0x50ee674689d75c0f88e8f83cfe8c4b69e8fd590d
2173,Stellar Holdings,HOLD,interstellar-holdings,0,null,inactive,,
2174,NEO GOLD,NEOG,neo-gold,0,null,inactive,1027,0x449574c69f3a658794829ed81639a7a9ece041e1
2175,DecentBet,DBET,decent-bet,1,1252,active,3077,0x9b68bfae21df5a510931a262cecf63f41338f264
2176,Decision Token,HST,decision-token,0,null,untracked,1027,0x554c20b7c486beee439277b4540a434566dc4c02
2177,Sharechain,SSS,sharechain,0,null,inactive,1027,0x7d3e7d41da367b4fdce7cbe06502b13294deb758
2178,Upfiring,UFR,upfiring,1,1007,active,1027,0xea097a2b1db00627b2fa17460ad260c016016977
2179,Hat.Exchange,HAT,hat-exchange,0,null,inactive,1027,0x9002d4485b7594e3e850f0a206713b305113f69e
2180,bitJob,STU,bitjob,1,1999,active,1027,0x0371a82e4a9d0a4312f3ee2ac9c6958512891372
2181,Genesis Vision,GVT,genesis-vision,1,534,active,1027,0x103c3a209da59d3e7c4a89307e66521e081cfdf0
2182,EagleCoin,EAGLE,eaglecoin,0,null,inactive,1027,0x994f0dffdbae0bbf09b652d6f11a493fd33f42b9
2183,EA Coin,EAG,ea-coin,0,null,inactive,,
2184,Privatix,PRIX,privatix,1,1619,active,1027,0x3adfc4999f77d04c8341bac5f3a76f58dff5b37a
2185,Lethean,LTHN,lethean,1,1422,active,,
2186,PlusCoin,PLC,pluscoin,0,null,inactive,1027,0x0835ecd15ddf08d4786304d71b4672dc5c40f011
2187,EBCH,EBCH,ebitcoin-cash,0,null,inactive,1027,0xafc39788c51f0c1ff7b55317f3e70299e521fff6
2188,Faceblock,FBL,faceblock,0,null,inactive,1027,0xc0c2ee1ce1fed8f6e2764363a36db3dd4cf10022
2189,SISA,SISA,sisa,0,null,inactive,1027,0xA0aa85b54F8A7b09C845F13a09172B08925f3d54
2190,Astro,ASTRO,astro,0,null,inactive,1027,0x7b22938ca841aa392c93dbb7f4c42178e3d65e88
2191,Paypex,PAYX,paypex,1,944,active,1027,0x62a56a4a2ef4d355d34d10fbf837e747504d38d4
2192,GOLD Reward Token,GRX,gold-reward-token,0,null,untracked,1027,0x219218f117dc9348b358b8471c55a073e5e0da0b
2193,Aerium,AERM,aerium,0,null,inactive,,
2194,BitSerial,BTE,bitserial,0,null,inactive,1027,0x6733d909e10ddedb8d6181b213de32a30ceac7ed
2195,BitBoost,BBT,bitboost,0,null,inactive,1027,0x1500205f50bf3fd976466d0662905c9ff254fc9c
2196,Sugar Exchange,SGR,sugar-exchange,0,null,untracked,1027,0xCB5A05beF3257613E984C17DbcF039952B6d883F
2197,Corethum,CRTM,corethum,0,null,inactive,1027,0xa119f0f5fd06ebadff8883c0f3c40b2d22e7a44f
2198,Viuly,VIU,viuly,0,null,untracked,1027,0x464baddce9bd32581a7d59d9bb8350c7c7764668
2199,ALQO,XLQ,alqo,1,637,active,,
2200,GoByte,GBX,gobyte,1,1457,active,,
2201,WINCOIN,WC,win-coin,1,2940,active,,
2202,Oyster,PRL,oyster,0,null,inactive,1027,0x1844b21593262668b7248d0f57a220caaba46ab9
2203,Infinity Pay,IPY,infinity-pay,0,null,inactive,1027,0x2cfd4c10c075fa51649744245ec1d0aa3d567e23
2204,B2BX,B2B,b2bx,1,489,active,1027,0x5d51fcced3114a8bb5e90cdd0f9d682bcbcc5393
2205,Phantomx,PNX,phantomx,1,2046,active,,
2206,Copico,XCPO,copico,0,null,inactive,,
2207,DigiPulse,DGPT,digipulse,0,null,inactive,1027,0xf6cfe53d6febaeea051f400ff5fc14f0cbbdaca1
2208,EncrypGen,DNA,encrypgen,1,1009,active,1027,0x82b0e50478eeafde392d45d1259ed1071b6fda81
2209,Ink,INK,ink,1,1202,active,1684,fe59cbc1704e89a698571413a81f0de9d8f00c69
2210,Bitcoin2x,BTC2X,bitcoin2x,0,null,inactive,1027,0x15ef5b9447710eab904e63e6233ff540400d603f
2211,Bodhi,BOT,bodhi,0,null,inactive,1684,6b8bf98ff497c064e8f0bde13e0c4f5ed5bf8ce7
2212,Quantstamp,QSP,quantstamp,1,337,active,1027,0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d
2213,QASH,QASH,qash,1,397,active,1027,0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6
2214,ZoZoCoin,ZZC,zozocoin,0,null,untracked,,
2215,Energo,TSL,energo,1,1572,active,1684,d8dec2b605005749abbf4b060edad3070e23cf5c
2216,SmartBillions,SMART,smartbillions,0,null,inactive,1027,0x6F6DEb5db0C4994A8283A01D6CFeEB27Fc3bBe9C
2217,Publica,PBL,publica,0,null,untracked,1027,0x55648de19836338549130b1af587f16bea46f66b
2218,Magnet,MAG,magnet,0,null,untracked,,
2219,SpankChain,SPANK,spankchain,1,1083,active,1027,0x42d6622dece394b54999fbd73d108123806f6a18
2220,Mutual Coin,MUT,mutual-coin,0,null,inactive,,
2221,VoteCoin,VOT,votecoin,1,1887,active,,
2222,Bitcoin Diamond,BCD,bitcoin-diamond,1,75,active,,
2223,BLOCKv,VEE,blockv,1,586,active,1027,0x340d2bde5eb28c1eed91b2f790723e3b160613b7
2224,POLY AI,AI,poly-ai,0,null,inactive,1027,0x5121e348e897daef1eef23959ab290e5557cf274
2225,Accelerator Network,ACC,accelerator-network,0,null,inactive,1027,0x13f1b7fdfbe1fc66676d56483e21b1ecb40b58e2
2226,Triaconta,TRIA,triaconta,0,null,inactive,1027,0x3293cc907fde439b39aedaf1b982785adaff186b
2227,DimonCoin,FUDD,dimoncoin,0,null,inactive,1027,0xde39e5e5a1b0eeb3afe717d6d011cae88d19451e
2228,PlexCoin,PLX,plexcoin,0,null,inactive,1027,0xb3203db25a01fa7950a860b42b899ad7da52ddd6
2229,Divi Exchange Token,DIVX,divi-exchange-token,0,null,inactive,1027,0x13f11c9905a08ca76e3e853be63d4f0944326c72
2230,Monkey Project,MONK,monkey-project,1,1574,active,,
2231,Flixxo,FLIXX,flixxo,1,985,active,1027,0xf04a8ac553fcedb5ba99a64799155826c136b0be
2232,GlassCoin,GLS,glasscoin,0,null,inactive,,
2233,Hyper TV,HYTV,hyper-tv,0,null,inactive,1027,0x7259fddca8d5f0184b3b12aa7e8401964b703a4f
2234,ANRYZE,RYZ,anryze,0,null,inactive,1274,HXdFUiw5yLLWhkorsRy1E5GttG2QZfzEYAVgEgjBNh8t
2235,Time New Bank,TNB,time-new-bank,1,501,active,1027,0xf7920b0768ecb20a123fac32311d07d193381d6f
2236,MyWish,WISH,mywish,1,1309,active,1839,WISH-2D5
2237,EventChain,EVC,eventchain,1,1438,active,1027,0xb62d18dea74045e822352ce4b3ee77319dc5ff2f
2238,UAHPay,UAHPAY,uahpay,0,null,inactive,1027,0x5c5413bad5f6fdb0f4fcd1457e46ead8e01d73d3
2239,Aave,LEND,aave,1,30,active,1027,0x80fb784b7ed66730e8b1dbd9820afd29931aab03
2240,SoMee.Social,ONG,ongsocial,1,797,active,1027,0xd341d1680eeee3255b8c4c75bcce7eb57f144dae
2241,Ccore,CCO,ccore,1,1922,active,1027,0x679badc551626e01b23ceecefbc9b877ea18fc46
2242,Qbao,QBT,qbao,1,1397,active,1684,QMUDYjQpjkxZjjfEdKznqsim7VMS5LZzqp
2243,Dragonchain,DRGN,dragonchain,1,300,active,1027,0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e
2244,Payfair,PFR,payfair,1,1890,active,1027,0xB41422D5a1d5d5C73c229686935b40F881502785
2245,Presearch,PRE,presearch,1,839,active,1027,0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa
2246,CyberMiles,CMT,cybermiles,1,443,active,,
2247,BlockCDN,BCDN,blockcdn,1,2773,active,1027,0x1e797Ce986C3CFF4472F7D38d5C4aba55DfEFE40
2248,Cappasity,CAPP,cappasity,1,1062,active,1027,0x04f2e7221fdb1b52a68169b25793e51478ff0329
2249,Eroscoin,ERO,eroscoin,1,1661,active,1027,0x74ceda77281b339142a36817fa5f9e29412bab85
2250,MagicCoin,MAGE,magiccoin,0,null,inactive,,
2251,IoT Chain,ITC,iot-chain,1,431,active,1027,0x5e6b6d9abad9093fdc861ea1600eba1b355cd940
2252,XYLO,XYLO,xylo,0,null,inactive,,
2253,Jiyo [OLD],JIYO,jiyo-old,0,null,untracked,,
2254,Santa Coin,STC,santa-coin,0,null,inactive,,
2255,Social Send,SEND,social-send,1,1492,active,,
2256,Bonpay,BON,bonpay,1,1618,active,1027,0xcc34366e3842ca1bd36c1f324d15257960fcc801
2257,Nekonium,NUKO,nekonium,1,2047,active,,
2258,Snovian.Space,SNOV,snov,1,1245,active,1027,0xbdc5bac39dbe132b1e030e898ae3830017d7d969
2259,StrikeBitClub,SBC,strikebitclub,0,null,inactive,,
2260,Datamine,DAM,datamine,1,1082,active,1027,0xf80d589b3dbe130c270a69f1a69d050f268786df
2261,SagaCoin,SAGA,sagacoin,0,null,inactive,,
2262,COMSA [ETH],CMS,comsa-eth,1,2632,active,1027,0xf83301c5cd1ccbb86f466a6b3c53316ed2f8465a
2263,Kubera Coin,KBR,kubera-coin,0,null,inactive,1027,0xd5527579226e4ebc8864906e49d05d4458ccf47f
2264,Tokugawa,TOK,tokugawa,0,null,inactive,,
2265,Pioneer Coin,PCOIN,pioneer-coin,0,null,inactive,,
2266,COMSA [XEM],CMS,comsa-xem,1,2680,active,873,comsa
2267,Tael,WABI,tael,1,422,active,1027,0x286bda1413a2df81731d4930ce2f862a35a609fe
